,product,category,sub_category,brand,sale_price,market_price,image_url,p_url,type,eancode,rating,description
4169,Chocolate - Rum & Raisin,Snacks & Branded Foods,Chocolates & Candies,Cadbury Temptations,100.0,100.0,https://www.bigbasket.com/media/uploads/p/s/40133419_4-cadbury-temptations-chocolate-rum-raisin.jpg,https://www.bigbasket.com/pd/40133419/cadbury-temptations-chocolate-rum-raisin-72-g/,Chocolates,7622201138394,4.3,Cadbury temptations bring you a delicious premium chocolate in rum and raisin flavour. It is inspired by the fine art of chocolate making which brings you a chocolate that's crafted to perfection. It is embedded with the best ingredients and comes in a variety of delectable flavours appetite.
4170,Mystic Mocha - Bold Coffee Blended With Finest Dark Chocolate,Snacks & Branded Foods,Chocolates & Candies,Amul,115.0,125.0,https://www.bigbasket.com/media/uploads/p/mm/40059137_4-amul-mystic-mocha-bold-coffee-blended-with-finest-dark-chocolate.jpg,https://www.bigbasket.com/pd/40059137/amul-mystic-mocha-bold-coffee-blended-with-finest-dark-chocolate-150-g/,Chocolates,8901262070829,4.2,"Considered a pure delight by coffee lovers, Amul Mystic Mocha unites the bold flavour and aroma of coffee, with the velvety texture of fine dark chocolate. This exotic treat is perfect to relish whenever you crave a decadent indulgence"
4171,Kitkat Dessert Delight Tempting Truffle Wafer Coated With Milk Chocolate Tablets,Snacks & Branded Foods,Chocolates & Candies,Nestle ,55.0,55.0,https://www.bigbasket.com/media/uploads/p/mm/40114578_10-nestle-kitkat-dessert-delight-tempting-truffle-wafer-coated-with-milk-chocolate-tablets.jpg,https://www.bigbasket.com/pd/40114578/nestle-kitkat-dessert-delight-tempting-truffle-wafer-coated-with-milk-chocolate-tablets-50-g/,Chocolates,8901058868708,4.3,"With milk chocolate coating over cocoa wafer cubes, Nestlé KitKat Dessert Delight Truffle gives you a delectable dessert experience like truffle pastry anytime you want. This tempting truffle is the ideal delightful treat when you’re in the mood for something fun and unique. Enjoying dessert delight truffle, wafer coated with milk chocolate as part of a balanced diet is one of life’s little pleasures and this Kitkat makes a perfect delicious treat with only approx. 57 calories per serving (3 cubes). So, break your way to delicious  KitKat wafer recipes or simply open up for delight in every bite!  Have A Break, Have A Kitkat. 
Allergens: May contain Peanuts. Storage: Humidity and temperature may cause the product to develop a whitish layer, this does not affect its fitness for consumption. Store in a cool, dry and hygienic place."
4172,Cadbury Perk - Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,Cadbury,5.0,5.0,https://www.bigbasket.com/media/uploads/p/mm/20005969_15-cadbury-cadbury-perk-chocolate-bar.jpg,https://www.bigbasket.com/pd/20005969/cadbury-cadbury-perk-chocolate-bar-13-g/,Chocolates,8901233030272,4.2,"Perk is a combination of crisp wafer and delicious Cadbury chocolate that enlivens the mood and sparks the lighter side of life. It is a fine, crunchy wafer enveloped in the luscious chocolate. Relish the rich chocolatey experience in every bite of the perk chocolate."
4173,Dairy Milk Silk Oreo Red Velvet,Snacks & Branded Foods,Chocolates & Candies,Cadbury,175.0,175.0,https://www.bigbasket.com/media/uploads/p/mm/40172777_5-cadbury-dairy-milk-silk-oreo-red-velvet.jpg,https://www.bigbasket.com/pd/40172777/cadbury-dairy-milk-silk-oreo-red-velvet-130-g/,Chocolates,Invalid Code,4.2,"Relish the Cadbury Dairy Milk Silk Oreo in a new exciting red velvet flavour. Your favourite Cadbury Dairy Milk Silk now in a softer, crunchier and creamier taste. Made from the delicious silky chocolate flavour and centre filled crunchy Oreo cookies with the taste of red velvet, this chocolate is a treat for everyone."
4174,"Belgian Milk Chocolate, Velvety & Smooth",Snacks & Branded Foods,Chocolates & Candies,Amul,140.0,150.0,https://www.bigbasket.com/media/uploads/p/mm/40122067_4-amul-belgian-milk-chocolate-velvety-smooth.jpg,https://www.bigbasket.com/pd/40122067/amul-belgian-milk-chocolate-velvety-smooth-125-g/,Chocolates,8901262071758,4.3,"Amul Belgian Milk Chocolate is made from the finest cocoa, roasted and ground with extreme finesse. This delicious treat is made using the finest chocolate imported from Belgium."
4175,Sugar Free Chewing Gum - Spearmint,Snacks & Branded Foods,Chocolates & Candies,Orbit,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40080967_9-orbit-sugar-free-chewing-gum-spearmint.jpg,https://www.bigbasket.com/pd/40080967/orbit-sugar-free-chewing-gum-spearmint-22-g-tube/,Mints & Chewing Gum,Invalid Code,4.2,"There are occasions in everyone’s day when they need to find their inner conviction and believe in themselves. Wrigley’s Orbit gives you the confidence needed to rise to the occasion and seize the moment. This sugar-free chewing gum gives you clean and healthy teeth and lets you focus on yourself, while its smooth and refreshing flavour gives you the readiness to make the most of your moment and emerge out stronger than who you were. Now be fresh breath ready with Orbit, even with the mask on! You can always count on Orbit chewing gum for a clean and fresh mouthfeel. The minty flavour of Orbit Spearmint indulges you in a blast of long-lasting freshness. Now pop a piece of your favourite chewing gum and make the first move. Don’t let self-doubt erode your confidence; after all, it’s your ‘Time to Shine’. The convenient pot size lets you carry it when you are on the move for a fresh and confident feel."
4176,Silk Oreo 130G + Silk Fruit & Nut 137G,Snacks & Branded Foods,Chocolates & Candies,Cadbury Dairy Milk,343.0,350.0,https://www.bigbasket.com/media/uploads/p/mm/1203249_1-cadbury-dairy-milk-silk-oreo-130g-silk-fruit-nut-137g.jpg,https://www.bigbasket.com/pd/1203249/cadbury-dairy-milk-silk-oreo-130g-silk-fruit-nut-137g-combo/,Chocolates,,,"EAN Code: 1203249  Country of origin: India  Manufacturer Name & Shelf Life details : Please refer to the individual product information given above  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com"
4177,For Girls 20 gm + For Boys 20 gm,Snacks & Branded Foods,Chocolates & Candies,Kinder Joy,80.0,80.0,https://www.bigbasket.com/media/uploads/p/mm/1200223_1-kinder-joy-for-girls-20-gm-for-boys-20-gm.jpg,https://www.bigbasket.com/pd/1200223/kinder-joy-for-girls-20-gm-for-boys-20-gm-combo/,Chocolates,Invalid Code,,"Surprise your little princess with Kinder Joy For Girls; it is rich, creamy and extremely delicious. A dash of pink on the packaging makes it easy to identify these chocolates especially designed for girls. Milk cream, cocoa and crispy wafer balls come together to make this sweet treat a special snack in between meals. The chocolates come with surprise toys inside, and they are as cute as your little one. Kinder Joy can provide your child with lots of energy and satiate minor hunger pangs. The milk cream is loaded with calcium, which is good for her bone growth too. You can also crush the chocolates and add to puddings and ice creams to make them yummier. 

Have sons who love chocolates? Make them feel special with Kinder Joy For Boys, which taste like rich chocolate milk and can provide instant energy. These delicious and filling treats come with surprise toys, often hot wheels. If your little one loves speed, these chocolates are perfect for him! Kinder Joy is ideal for snacking between meals, although it doesnot destroy appetite. You can serve this sweet with a glass of milk if your son needs something more filling. Or simply crush the chocolate and add it to ice creams, shakes or puddings for a unique experience."
4178,For Girls - With Surprise,Snacks & Branded Foods,Chocolates & Candies,Kinder Joy,40.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/30005022_4-kinder-joy-for-girls-with-surprise.jpg,https://www.bigbasket.com/pd/30005022/kinder-joy-for-girls-with-surprise-20-g/,Chocolates,Invalid Code,4.2,"Kinder Joy is a delight for children that combines chocolate, a surprise and a toy. For the first time ever, Kinder Joy comes in two variants – for boys and for girls. One half of this unique treatment for children comes in well-designed portion size of delicious milk and cocoa cream and two crunchy wafer balls filled with cocoa cream. The other half is the surprise toy which has been designed specifically keeping in mind the individual requirements and different spontaneous ways of playing for boys and for girls."
4179,5 Star Oreo Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,Cadbury,35.0,35.0,https://www.bigbasket.com/media/uploads/p/mm/40207764_1-cadbury-5-star-oreo-chocolate-bar.jpg,https://www.bigbasket.com/pd/40207764/cadbury-5-star-oreo-chocolate-bar-42-g/,Chocolates,Invalid Code,4.4,Enjoy the all-new 5 Star Oreo with crunchy Oreo biscuits surrounded by flowing caramel. A delicious indulgent combination of chocolate and caramel with a twist of Oreo. Enjoy Longer-lasting chewy multi-textured chocolatey experience with Cadbury 5 Star Oreo Chocolate Bar.
4180,Hajmola Regular - Digestive Tablets,Snacks & Branded Foods,Chocolates & Candies,Dabur,36.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/263896_5-dabur-hajmola-regular-digestive-tablets.jpg,https://www.bigbasket.com/pd/263896/dabur-hajmola-regular-digestive-tablets-120-pcs-bottle/,"Toffee, Candy & Lollypop",Invalid Code,4.3,"Dabur Hajmola lets you enjoy the chatpata taste as it stimulates your digestive power, especially when taken regularly after meals.

Not only does it get your digestive juices working better, its also a useful laxative for children. Hajmolas khatta meetha taste is available in Regular, Imli, and Anardana flavours."
4181,Rich Cocoa,Snacks & Branded Foods,Chocolates & Candies,Cadbury Bournville,40.5,45.0,https://www.bigbasket.com/media/uploads/p/mm/271523_8-cadbury-bournville-rich-cocoa.jpg,https://www.bigbasket.com/pd/271523/cadbury-bournville-rich-cocoa-31-g-pouch/,Chocolates,8901233026015,4.3,"Bournville Rich Cocoa Chocolate is irresistible and specially created to savour the palate with 50% cocoa and an ever so smooth texture, each little chunk is dark and undeniably good!ƒ€š‚ The finest cocoa beans that have the perfect size and aroma go in to the making of the Bournville, offering consumers the sheer luxury and goodness of premium dark chocolate."
4182,Dark Milk Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,Cadbury,89.1,99.0,https://www.bigbasket.com/media/uploads/p/mm/40178137_2-cadbury-dark-milk-chocolate-bar.jpg,https://www.bigbasket.com/pd/40178137/cadbury-dark-milk-chocolate-bar-72-g/,Chocolates,Invalid Code,4.2,"Welcome to Cadbury Dark milk with a delightful contrast of exceptionally fine dark chocolate and smooth and creamy milk chocolate. The richest, creamiest chocolate ever made with the perfect blend of aromatic cocoa beans to create rich and refined chocolate of intense flavour and elegant texture."
4183,Kisses - Almonds Chocolate,Snacks & Branded Foods,Chocolates & Candies,Hersheys ,133.0,140.0,https://www.bigbasket.com/media/uploads/p/mm/40148231_8-hersheys-kisses-almonds-chocolate.jpg,https://www.bigbasket.com/pd/40148231/hersheys-kisses-almonds-chocolate-100-g/,Chocolates,Invalid Code,4.3,"For over 100 years, the iconic Hersheys Kisses chocolates have been spreading happiness across the world. Kisses chocolate is made with creamy delicious milk chocolate & almond and is delicately wrapped to make your loved ones feel special. The bite-sized pieces of chocolate have a distinctive shape of flat-bottomed teardrops. Show that you care and say it with a kiss. Hersheys Kisses are available in the following flavours - milk chocolate, cookies & creme, almond."
4184,Best Wishes Dark Chocolate,Snacks & Branded Foods,Chocolates & Candies,Amul,90.0,100.0,https://www.bigbasket.com/media/uploads/p/mm/40160609_1-amul-best-wishes-dark-chocolate.jpg,https://www.bigbasket.com/pd/40160609/amul-best-wishes-dark-chocolate-150-g/,Chocolates,8901232070676,4.3,"Amul Dark Chocolate is made with the finest ingredients and delicious cocoa. For a better texture, the finest particle size (approx. 20 microns) is achieved through world-class refining, leaving you to indulge in the exquisite taste of rich dark chocolate.This will surely give your taste buds a heavenly feeling. Enjoy this sweet delight with your loved ones or enjoy some self-indulgence."
4185,Candy - Imli Sweet & Sour,Snacks & Branded Foods,Chocolates & Candies,Kiara Foods,80.0,80.0,https://www.bigbasket.com/media/uploads/p/mm/40026071_2-kiara-foods-candy-imli-sweet-sour.jpg,https://www.bigbasket.com/pd/40026071/kiara-foods-candy-imli-sweet-sour-200-g/,"Toffee, Candy & Lollypop",Invalid Code,3.8,Enjoy the sweet & sour taste of imli. it's a blend of fine selected tamrind & sugar.
4186,Flavored Center Chocolate - Raspberry & Goji,Snacks & Branded Foods,Chocolates & Candies,Brookside,153.62,165.0,https://www.bigbasket.com/media/uploads/p/mm/1202871_2-brookside-flavored-center-chocolate-raspberry-goji.jpg,https://www.bigbasket.com/pd/1202871/brookside-flavored-center-chocolate-raspberry-goji-3x333-g/,Chocolates,Invalid Code,4.1,"Brookside chocolate- Unique combination of Dark coca rich chocolate & exotic fruit flavored center. Every bite of Brookside is deliciously crafted to give a unique taste experience, almost a 1st time for Indian consumers Global Brand; from the House of Hersheys known for their world - famous chocolates."
4187,"Chocolate - Home Treats, 170.5 g",Snacks & Branded Foods,Chocolates & Candies,Cadbury Fuse,292.04,298.0,https://www.bigbasket.com/media/uploads/p/mm/1207408_2-cadbury-fuse-chocolate-home-treats-1705-g.jpg,https://www.bigbasket.com/pd/1207408/cadbury-fuse-chocolate-home-treats-1705-g-2x1705-g/,Chocolates,Invalid Code,4.3,"A delicious fusion of crunchy peanuts, sweet caramel, and a creamy centre all coated in smooth Cadbury milk chocolate. A chocolaty feast that stimulates your taste buds and satisfies you. This home treats pack contains 11 units of Cadbury Fuse (15.5 grams each)."
4188,Gold Caramel Candy,Snacks & Branded Foods,Chocolates & Candies,ALPENLIEBE,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40016440_12-alpenliebe-gold-caramel-candy.jpg,https://www.bigbasket.com/pd/40016440/alpenliebe-gold-caramel-candy-1794-g-pouch/,"Toffee, Candy & Lollypop",Invalid Code,4.3,"Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day. Show your loved ones how much they mean to you by sharing Alpenliebe candies with them. Alpenliebe – bring hearts closer"
4189,Chocolate - 90% Bitter,Snacks & Branded Foods,Chocolates & Candies,Amul,115.0,125.0,https://www.bigbasket.com/media/uploads/p/mm/40130626_3-amul-chocolate-90-bitter.jpg,https://www.bigbasket.com/pd/40130626/amul-chocolate-90-bitter-150-g/,Chocolates,Invalid Code,4.1,"This dark chocolate is masterfully crafted to be smooth and rich, with a profound unsweetened cocoa flavour and deliciously intense taste. Bitter 90% is an ideal choice for truly sophisticated palates."
4190,Fantastik Mini Treats Chocolate Stick Wafer,Snacks & Branded Foods,Chocolates & Candies,Candyman,50.0,100.0,https://www.bigbasket.com/media/uploads/p/mm/40160624_3-candyman-fantastik-mini-treats-chocolate-stick-wafer.jpg,https://www.bigbasket.com/pd/40160624/candyman-fantastik-mini-treats-chocolate-stick-wafer-200-g/,Chocolates,8901725113117,4.3,"Candyman is a celebrated brand name for confectionery from the house of ITC Foods. The brand has endorsed multiple products - Choco Double Eclairs, Toffichoo, Fruitee Funn, Creme Lacto & Crunchy to name a few. It has delighted kids and adults with its sweet offerings.The most recent offering is Candyman Fantastik Center Filled Wafer Biscuits. These are wafer sticks filled with rich and luscious creme filling. The outer wafer has a crispy and crunchy bite, while the creme filling inside has a chocolatey flavour making it irresistible. It has the right balance of wafer and chocolate, making Candyman Fantastik ideal for consumption at any place and any time. These sticks are available in a premium outer packaging that is ideal for gifting to friends and family, treating kids or just keeping it at home to delight taste buds and cater to one's sweet tooth. Each box has 20 individually packed sticks."
